id_oferta,fecha_publicacion,ciudad,rol,skills,salario_mensual_mxn,exp_requerida,modalidad
338,2024-06-18,CDMX,Backend,"AWS, Docker, Python, Java",30286,1,remoto
339,2024-04-23,GDL,Frontend,"JavaScript, Docker",41260,4,híbrido
340,2024-01-08,MTY,Backend,"Python, Docker, AWS",41701,5,remoto
341,2024-05-13,Querétaro,Data Engineer,"Airflow, Python",50667,2,remoto
342,2024-01-05,CDMX,ML Engineer,"AWS, SQL, Python",53946,3,híbrido
343,2024-04-21,MTY,Backend,"AWS, Python, Java, Docker",30894,3,híbrido
344,2024-04-05,CDMX,Data Analyst,"SQL, Power BI",24702,5,presencial
345,2024-01-07,CDMX,Data Analyst,"Tableau, SQL, Power BI",41468,2,remoto
346,2024-01-26,GDL,ML Engineer,"Python, AWS, SQL, Pandas",50420,1,híbrido
347,2024-04-08,CDMX,ML Engineer,"AWS, SQL",43830,2,remoto
348,2024-04-13,CDMX,Frontend,"Docker, JavaScript",28650,1,híbrido
349,2024-01-23,CDMX,ML Engineer,"SQL, AWS, Python",54385,1,presencial
350,2024-01-05,GDL,Frontend,"Docker, JavaScript",49918,2,remoto
351,2024-04-15,CDMX,Frontend,"Docker, JavaScript",40133,2,presencial
352,2024-03-19,MTY,Data Engineer,"Python, AWS, Airflow, SQL",43871,2,remoto
353,2024-05-18,CDMX,Data Engineer,"AWS, Airflow, Python",39033,2,híbrido
354,2024-05-05,MTY,Frontend,"JavaScript, Docker",29600,3,presencial
355,2024-02-13,CDMX,Backend,"AWS, Python",33213,5,presencial
356,2024-03-08,GDL,Frontend,"JavaScript, Docker",53581,4,remoto
357,2024-01-17,MTY,Data Analyst,"Tableau, Power BI, SQL",43886,1,híbrido
358,2024-04-03,Querétaro,Backend,"Java, Python, AWS",37018,2,híbrido
359,2024-06-15,CDMX,Data Analyst,"Tableau, Power BI",15000,2,remoto
360,2024-01-15,CDMX,DevOps,"AWS, Docker",45164,2,híbrido
361,2024-03-22,MTY,Backend,"Java, Python",43212,2,híbrido
362,2024-01-12,Puebla,DevOps,"Docker, Python",38350,2,remoto
363,2024-01-16,Querétaro,Backend,"Python, Docker",48113,1,presencial
364,2024-03-25,CDMX,Backend,"Python, Java, AWS, Docker",66813,3,remoto
365,2024-06-05,GDL,DevOps,"AWS, Python, Docker",44470,2,remoto
366,2024-01-02,CDMX,Data Engineer,"Python, Airflow",43715,3,híbrido
367,2024-06-20,Querétaro,Frontend,"JavaScript, Docker",34591,2,híbrido
368,2024-03-17,CDMX,Frontend,"JavaScript, Docker",29056,1,híbrido
369,2024-04-09,Puebla,Data Engineer,"SQL, Python",37435,5,remoto
370,2024-01-22,CDMX,Data Analyst,"Power BI, Python",32839,2,remoto
371,2024-06-19,GDL,Frontend,"JavaScript, Docker",40122,1,remoto
372,2024-05-25,GDL,DevOps,"Docker, AWS",28389,2,presencial
373,2024-05-08,CDMX,Backend,"Docker, Java",44007,5,remoto
374,2024-05-26,CDMX,Backend,"Java, AWS",47684,3,remoto
375,2024-02-23,MTY,ML Engineer,"AWS, Python",48647,2,híbrido
376,2024-05-02,MTY,Data Analyst,"Power BI, Tableau, Python",50926,3,híbrido
377,2024-01-10,CDMX,DevOps,"Python, Docker",44656,5,presencial
378,2024-03-19,GDL,Data Analyst,"SQL, Python, Tableau",15781,2,remoto
379,2024-04-24,MTY,Frontend,"Docker, JavaScript",51994,1,remoto
380,2024-03-26,GDL,Data Analyst,"Tableau, Power BI, Python, SQL",18934,1,híbrido
381,2024-04-24,CDMX,Backend,"Docker, Python, Java",53451,4,presencial
382,2024-05-11,MTY,Backend,"AWS, Java",39867,5,híbrido
383,2024-06-08,CDMX,Data Analyst,"Python, SQL, Power BI, Tableau",25597,2,híbrido
384,2024-04-04,GDL,DevOps,"Docker, AWS",42019,2,presencial
385,2024-01-25,MTY,Data Engineer,"Python, SQL",43797,1,híbrido
386,2024-01-08,GDL,Data Analyst,"SQL, Python, Tableau",38745,5,remoto
387,2024-05-04,MTY,Data Engineer,"AWS, Python, SQL, Airflow",66384,2,remoto
388,2024-06-09,Puebla,Frontend,"JavaScript, Docker",32738,3,presencial
389,2024-03-17,CDMX,DevOps,"Docker, Python, AWS",37848,2,remoto
390,2024-02-12,CDMX,Data Analyst,"SQL, Tableau, Power BI",31894,2,remoto
391,2024-05-10,CDMX,DevOps,"Docker, Python, AWS",49367,3,híbrido
392,2024-02-23,GDL,Data Engineer,"SQL, AWS",53564,1,remoto
393,2024-04-26,GDL,Frontend,"JavaScript, Docker",48371,4,remoto
394,2024-02-14,Puebla,Data Engineer,"Airflow, Python, AWS, SQL",43028,4,híbrido
395,2024-03-21,GDL,Data Analyst,"Power BI, SQL",30315,3,híbrido
396,2024-02-10,CDMX,ML Engineer,"Pandas, AWS, Python, SQL",53612,5,presencial
397,2024-06-20,CDMX,Frontend,"Docker, JavaScript",29782,3,híbrido
398,2024-03-24,Puebla,Frontend,"JavaScript, Docker",29204,4,presencial
399,2024-03-25,GDL,DevOps,"Docker, AWS",74290,1,remoto
400,2024-02-24,MTY,Backend,"Docker, AWS",50437,2,híbrido
401,2024-06-04,MTY,Backend,"Docker, Java",45697,1,remoto
402,2024-02-26,CDMX,Backend,"Java, AWS, Docker, Python",64199,2,remoto
403,2024-02-11,MTY,Backend,"AWS, Docker, Java, Python",47504,2,remoto
404,2024-03-09,CDMX,Backend,"Python, Docker, AWS",61006,1,remoto
405,2024-03-12,Querétaro,Frontend,"JavaScript, Docker",47825,4,presencial
406,2024-01-13,GDL,Frontend,"JavaScript, Docker",42221,1,remoto
407,2024-02-01,CDMX,Data Analyst,"SQL, Tableau, Python",17362,5,presencial
408,2024-05-06,GDL,ML Engineer,"SQL, AWS, Python",47972,5,híbrido
409,2024-03-17,CDMX,Frontend,"JavaScript, Docker",54954,1,remoto
410,2024-05-22,Querétaro,Frontend,"Docker, JavaScript",45897,2,híbrido
411,2024-01-27,GDL,DevOps,"AWS, Docker, Python",47814,2,híbrido
412,2024-02-26,CDMX,Data Analyst,"Tableau, Power BI, SQL",26017,3,híbrido
413,2024-04-24,CDMX,DevOps,"Docker, AWS, Python",29106,3,híbrido
414,2024-04-17,CDMX,ML Engineer,"AWS, SQL",47239,4,híbrido
415,2024-01-16,MTY,Data Analyst,"Power BI, Tableau, Python",28863,3,remoto
416,2024-02-26,Puebla,Data Engineer,"Airflow, SQL, AWS",45887,2,remoto
417,2024-01-02,CDMX,ML Engineer,"Pandas, AWS",49281,5,híbrido
418,2024-06-21,MTY,Data Analyst,"Power BI, SQL, Tableau",21900,1,remoto
419,2024-06-25,Querétaro,Backend,"AWS, Docker, Python",46282,1,remoto
420,2024-02-12,Puebla,DevOps,"AWS, Python",52709,5,híbrido
421,2024-04-11,CDMX,Data Analyst,"SQL, Tableau",48309,1,remoto
422,2024-04-05,GDL,Data Analyst,"Python, SQL, Tableau",16981,1,híbrido
423,2024-01-09,CDMX,Data Engineer,"SQL, Airflow",55507,3,remoto
424,2024-02-26,CDMX,Frontend,"JavaScript, Docker",47490,3,híbrido
425,2024-03-06,MTY,ML Engineer,"SQL, Pandas, AWS, Python",72111,4,remoto
426,2024-05-27,MTY,Frontend,"JavaScript, Docker",33557,1,remoto
427,2024-05-03,MTY,Backend,"Python, Java, AWS",35625,1,híbrido
428,2024-01-04,GDL,Backend,"Docker, Java, AWS, Python",42596,4,remoto
429,2024-03-26,Puebla,Backend,"Java, Python, AWS",35784,1,remoto
430,2024-01-26,CDMX,Data Analyst,"Power BI, Python, SQL",20408,2,híbrido
431,2024-05-01,CDMX,Backend,"AWS, Java",56510,5,presencial
432,2024-03-04,MTY,Backend,"AWS, Docker, Python, Java",42471,5,híbrido
433,2024-06-14,CDMX,Data Analyst,"Tableau, Python",43013,1,presencial
434,2024-02-09,Querétaro,ML Engineer,"Python, Pandas, SQL",54161,2,remoto
435,2024-01-26,CDMX,DevOps,"Docker, Python",50476,1,híbrido
436,2024-03-09,GDL,Data Engineer,"Python, Airflow",43579,1,remoto
437,2024-01-15,MTY,Frontend,"Docker, JavaScript",39300,2,remoto
438,2024-06-26,GDL,DevOps,"Python, Docker, AWS",58803,3,remoto
439,2024-04-17,CDMX,Data Engineer,"AWS, Airflow, SQL",25274,1,híbrido
440,2024-06-16,GDL,Frontend,"JavaScript, Docker",34032,1,remoto
441,2024-04-26,GDL,ML Engineer,"SQL, AWS, Python, Pandas",49492,1,híbrido
442,2024-02-24,CDMX,ML Engineer,"Python, Pandas, SQL",43849,3,híbrido
443,2024-04-05,CDMX,ML Engineer,"Python, SQL, Pandas, AWS",36995,3,remoto
444,2024-04-25,GDL,Frontend,"Docker, JavaScript",27338,3,remoto
445,2024-03-23,MTY,Data Engineer,"Airflow, AWS, SQL, Python",56032,2,presencial
446,2024-03-15,GDL,ML Engineer,"Python, AWS, Pandas, SQL",46210,2,remoto
447,2024-04-19,GDL,Frontend,"Docker, JavaScript",34930,1,remoto
448,2024-02-24,Puebla,Data Engineer,"SQL, Airflow, Python, AWS",47480,3,híbrido
449,2024-05-26,CDMX,DevOps,"Docker, Python, AWS",35713,2,remoto
450,2024-02-20,GDL,Backend,"Docker, Java",42097,3,remoto
451,2024-04-24,GDL,DevOps,"Python, Docker, AWS",32747,1,híbrido
452,2024-06-21,MTY,ML Engineer,"AWS, SQL",47853,2,presencial
453,2024-05-04,MTY,Backend,"Python, AWS, Java",61464,2,híbrido
454,2024-02-26,GDL,Frontend,"Docker, JavaScript",46218,2,híbrido
455,2024-04-19,MTY,Frontend,"JavaScript, Docker",56480,2,híbrido
456,2024-02-17,Querétaro,ML Engineer,"Pandas, Python",71014,2,híbrido
457,2024-04-15,GDL,DevOps,"AWS, Docker",62172,2,híbrido
458,2024-06-13,CDMX,ML Engineer,"AWS, Python",35779,2,presencial
459,2024-02-18,MTY,ML Engineer,"AWS, SQL, Python",63918,1,híbrido
460,2024-06-15,GDL,Frontend,"JavaScript, Docker",15271,1,híbrido
461,2024-05-23,Puebla,Data Engineer,"Airflow, SQL, AWS",45327,2,remoto
462,2024-03-13,GDL,Data Analyst,"Tableau, SQL, Python, Power BI",24869,1,híbrido
463,2024-06-24,Querétaro,DevOps,"Docker, AWS",52190,3,híbrido
464,2024-03-04,GDL,ML Engineer,"Pandas, AWS",61060,2,híbrido
465,2024-01-17,CDMX,Data Engineer,"Python, SQL",42701,1,presencial
466,2024-06-14,GDL,ML Engineer,"Python, Pandas",43151,1,híbrido
467,2024-04-12,GDL,DevOps,"Python, AWS, Docker",65330,3,remoto
468,2024-06-27,CDMX,Frontend,"JavaScript, Docker",38894,4,remoto
469,2024-06-19,CDMX,ML Engineer,"Pandas, SQL, Python",71679,4,remoto
470,2024-03-23,MTY,ML Engineer,"SQL, AWS, Pandas",41401,2,remoto
471,2024-01-20,Puebla,Data Engineer,"AWS, Airflow, Python",33786,1,remoto
472,2024-02-09,Querétaro,ML Engineer,"Pandas, SQL, AWS, Python",34667,4,presencial
473,2024-02-26,MTY,Data Analyst,"Python, SQL, Power BI, Tableau",27392,2,presencial
474,2024-02-23,GDL,Data Engineer,"Airflow, Python, SQL",30398,3,presencial
475,2024-02-08,GDL,Data Analyst,"SQL, Power BI",32095,5,remoto
476,2024-01-22,Querétaro,Backend,"Docker, AWS",61803,5,presencial
477,2024-03-24,CDMX,Data Engineer,"AWS, Python, Airflow",54428,2,híbrido
478,2024-02-20,MTY,Data Analyst,"Power BI, SQL, Python",28622,4,remoto
479,2024-06-27,GDL,Frontend,"Docker, JavaScript",36782,1,híbrido
480,2024-03-23,GDL,Data Engineer,"Python, Airflow",53741,1,híbrido
481,2024-04-16,CDMX,Backend,"Python, Java, Docker, AWS",33874,4,remoto
482,2024-01-09,GDL,DevOps,"Docker, AWS",72946,1,híbrido
483,2024-06-21,Puebla,Data Engineer,"Airflow, SQL, Python, AWS",38265,5,presencial
484,2024-01-05,GDL,Frontend,"JavaScript, Docker",38794,2,remoto
485,2024-03-11,CDMX,Backend,"Docker, Java, Python, AWS",48871,2,presencial
486,2024-03-20,CDMX,Data Analyst,"SQL, Python, Power BI",42170,4,híbrido
487,2024-04-08,GDL,ML Engineer,"SQL, AWS, Pandas",68629,1,presencial
488,2024-03-26,CDMX,Data Engineer,"Airflow, AWS, SQL, Python",49775,2,remoto
489,2024-02-12,CDMX,Data Engineer,"AWS, Airflow, Python",40047,1,híbrido
490,2024-06-14,Puebla,Data Engineer,"Airflow, Python, SQL, AWS",60112,2,remoto
491,2024-04-05,GDL,Backend,"Java, AWS, Docker, Python",50385,4,remoto
492,2024-01-01,MTY,Data Analyst,"Power BI, SQL, Tableau, Python",48644,3,remoto
493,2024-03-23,CDMX,Backend,"Java, Python, AWS, Docker",53284,3,remoto
494,2024-02-09,Querétaro,DevOps,"Python, Docker, AWS",45812,2,remoto
495,2024-01-18,CDMX,Data Engineer,"SQL, AWS, Airflow",48831,2,remoto
496,2024-01-26,Puebla,DevOps,"Docker, Python",42042,2,remoto
497,2024-03-21,CDMX,Backend,"AWS, Docker",46936,3,híbrido
498,2024-05-16,Querétaro,Backend,"Java, Docker, AWS, Python",47583,2,remoto
499,2024-01-25,MTY,Data Engineer,"SQL, Airflow, AWS, Python",45865,1,remoto
500,2024-05-27,MTY,ML Engineer,"AWS, Pandas",28408,3,híbrido
501,2024-04-16,CDMX,Frontend,"JavaScript, Docker",36539,1,remoto
502,2024-01-05,CDMX,DevOps,"Python, Docker",48553,5,híbrido
503,2024-03-11,GDL,ML Engineer,"Python, Pandas, AWS",75608,1,presencial
504,2024-03-23,CDMX,DevOps,"Python, Docker",67469,2,híbrido
505,2024-04-22,Querétaro,Data Analyst,"SQL, Power BI",28099,1,híbrido
506,2024-05-19,MTY,Backend,"Java, Python, AWS",36796,3,híbrido
507,2024-04-12,MTY,Frontend,"JavaScript, Docker",45210,3,remoto
508,2024-01-07,Querétaro,DevOps,"Docker, AWS",65015,2,remoto
509,2024-06-16,Querétaro,Backend,"Python, Docker, Java, AWS",32862,2,remoto
510,2024-05-03,MTY,DevOps,"AWS, Docker",54504,4,híbrido
511,2024-04-26,CDMX,Backend,"Python, Java, AWS",64612,3,remoto
512,2024-02-06,MTY,Data Engineer,"SQL, Python",47666,1,remoto
513,2024-04-26,CDMX,Backend,"Python, AWS, Java",52600,2,presencial
514,2024-05-04,CDMX,Data Analyst,"Tableau, Power BI",28577,1,remoto
515,2024-06-27,GDL,DevOps,"Docker, Python, AWS",55885,4,híbrido
516,2024-05-19,GDL,Data Engineer,"SQL, AWS",45878,2,híbrido
517,2024-04-22,CDMX,Data Analyst,"Power BI, Python",48405,1,remoto
518,2024-06-16,GDL,Data Analyst,"Tableau, Python, Power BI",46110,1,remoto
519,2024-06-26,CDMX,ML Engineer,"AWS, SQL, Python",41663,3,híbrido
520,2024-02-07,CDMX,ML Engineer,"Pandas, SQL, AWS, Python",58419,2,híbrido
521,2024-04-24,CDMX,DevOps,"Docker, Python, AWS",49147,1,remoto
522,2024-01-06,CDMX,Backend,"Python, Java",49504,1,híbrido
523,2024-03-17,MTY,Frontend,"JavaScript, Docker",35942,1,remoto
524,2024-03-19,MTY,Backend,"Java, Python",46676,2,híbrido
525,2024-01-11,GDL,Data Engineer,"Airflow, Python, AWS",44779,3,remoto
526,2024-04-01,Querétaro,Frontend,"JavaScript, Docker",24760,2,remoto
527,2024-05-25,CDMX,DevOps,"AWS, Python, Docker",64276,1,híbrido
528,2024-06-21,CDMX,DevOps,"Python, AWS, Docker",51196,2,remoto
529,2024-01-27,CDMX,Backend,"Python, AWS, Java, Docker",44690,2,presencial
530,2024-02-19,Puebla,DevOps,"AWS, Python",55662,1,remoto
531,2024-01-17,CDMX,DevOps,"Docker, AWS, Python",40477,1,híbrido
532,2024-04-24,Querétaro,DevOps,"Docker, Python",63130,2,híbrido
533,2024-01-16,Querétaro,Frontend,"Docker, JavaScript",26558,2,presencial
534,2024-05-15,Puebla,Data Engineer,"SQL, AWS, Airflow, Python",53619,5,híbrido
535,2024-06-11,MTY,Backend,"Java, Docker, AWS, Python",42453,5,híbrido
536,2024-03-14,GDL,Backend,"Docker, AWS, Java",40250,4,remoto
537,2024-05-14,Puebla,DevOps,"Docker, Python, AWS",59875,2,híbrido
538,2024-05-22,MTY,Backend,"Java, AWS",63453,5,presencial
539,2024-02-16,GDL,DevOps,"Python, AWS",52207,3,remoto
540,2024-03-17,Puebla,Data Analyst,"Python, SQL, Tableau, Power BI",33160,2,remoto
541,2024-06-15,Querétaro,Data Engineer,"AWS, Airflow",37921,3,presencial
542,2024-06-19,CDMX,ML Engineer,"Pandas, Python, AWS, SQL",68406,2,presencial
543,2024-04-26,CDMX,Frontend,"Docker, JavaScript",40182,1,híbrido
544,2024-02-27,CDMX,DevOps,"Python, AWS, Docker",63252,2,híbrido
545,2024-02-12,MTY,Data Engineer,"AWS, SQL, Python",44982,4,presencial
546,2024-03-07,GDL,Data Analyst,"Python, Power BI, SQL, Tableau",22779,5,híbrido
547,2024-03-14,Puebla,Data Engineer,"AWS, SQL, Airflow, Python",50537,1,remoto
548,2024-01-06,GDL,Backend,"Docker, Python",41266,2,remoto
549,2024-06-04,CDMX,DevOps,"AWS, Docker",65404,5,híbrido
550,2024-04-14,Puebla,DevOps,"Python, Docker, AWS",28448,1,híbrido
551,2024-06-27,GDL,DevOps,"Python, Docker",46722,1,híbrido
552,2024-03-07,MTY,DevOps,"Docker, Python, AWS",45621,4,presencial
553,2024-01-12,CDMX,Data Engineer,"Airflow, Python, AWS",47188,1,remoto
554,2024-02-17,CDMX,DevOps,"Docker, AWS",47864,1,remoto
555,2024-01-16,MTY,ML Engineer,"AWS, Pandas, SQL",51384,2,remoto
556,2024-01-07,CDMX,Data Engineer,"Python, Airflow",39559,3,híbrido
557,2024-02-22,MTY,Frontend,"JavaScript, Docker",46543,1,presencial
558,2024-03-05,GDL,Data Analyst,"Python, Tableau, SQL",37811,5,presencial
559,2024-06-15,CDMX,Frontend,"JavaScript, Docker",38739,3,híbrido
560,2024-01-19,GDL,Backend,"Docker, AWS, Python, Java",48915,4,remoto
561,2024-01-12,MTY,Frontend,"JavaScript, Docker",42459,3,híbrido
562,2024-02-12,CDMX,Backend,"Java, AWS, Python",43915,4,híbrido
563,2024-01-05,CDMX,Data Engineer,"SQL, AWS",41233,2,remoto
564,2024-03-22,CDMX,Data Analyst,"Power BI, SQL, Python",36626,3,remoto
565,2024-04-11,CDMX,Frontend,"Docker, JavaScript",50501,4,presencial
566,2024-02-06,Querétaro,Data Engineer,"Python, Airflow, AWS",44978,1,remoto
567,2024-06-19,MTY,DevOps,"AWS, Docker, Python",61348,3,remoto
568,2024-04-09,CDMX,DevOps,"Docker, AWS, Python",51986,1,presencial
569,2024-06-08,GDL,Frontend,"JavaScript, Docker",38468,1,híbrido
570,2024-01-16,Puebla,Backend,"Docker, AWS, Java",35398,2,remoto
571,2024-01-19,Puebla,Data Analyst,"Power BI, SQL, Python",18079,5,remoto
572,2024-06-15,MTY,ML Engineer,"AWS, Pandas, SQL, Python",49351,4,híbrido
573,2024-06-09,CDMX,Frontend,"Docker, JavaScript",42163,2,remoto
574,2024-04-24,MTY,Data Analyst,"Tableau, Power BI",34327,4,híbrido
575,2024-03-11,CDMX,Backend,"AWS, Java",49195,3,remoto
576,2024-02-05,CDMX,Data Engineer,"AWS, SQL, Python",31546,5,híbrido
577,2024-02-09,GDL,ML Engineer,"AWS, Pandas, Python",44047,5,remoto
578,2024-06-08,Querétaro,ML Engineer,"Python, Pandas, AWS, SQL",59414,5,remoto
579,2024-03-08,CDMX,Frontend,"Docker, JavaScript",42628,1,remoto
580,2024-02-15,GDL,Data Analyst,"SQL, Python, Power BI",41387,2,híbrido
581,2024-01-07,MTY,Data Engineer,"AWS, SQL, Airflow, Python",74174,2,presencial
582,2024-04-26,GDL,Data Analyst,"Tableau, Python, Power BI, SQL",35532,5,presencial
583,2024-05-10,CDMX,DevOps,"AWS, Docker, Python",63120,5,presencial
584,2024-01-12,CDMX,Backend,"Python, Docker, Java",37370,1,remoto
585,2024-03-17,CDMX,Backend,"Docker, Python, Java, AWS",32990,2,remoto
586,2024-05-20,GDL,Frontend,"JavaScript, Docker",47845,3,híbrido
587,2024-01-23,Puebla,ML Engineer,"Pandas, SQL",73445,2,remoto
588,2024-06-24,CDMX,Frontend,"JavaScript, Docker",48741,4,híbrido
589,2024-03-02,MTY,DevOps,"Python, Docker, AWS",48203,2,remoto
590,2024-01-14,MTY,Data Analyst,"SQL, Python, Tableau, Power BI",29398,2,remoto
591,2024-01-07,CDMX,Frontend,"JavaScript, Docker",23389,2,presencial
592,2024-06-18,CDMX,Data Engineer,"AWS, SQL",33893,3,híbrido
593,2024-06-06,GDL,Data Engineer,"AWS, Python",60784,1,remoto
594,2024-03-03,CDMX,Frontend,"JavaScript, Docker",37041,1,híbrido
595,2024-06-25,Puebla,DevOps,"Python, AWS",41622,2,presencial
596,2024-05-21,CDMX,Frontend,"JavaScript, Docker",38492,2,remoto
597,2024-02-19,GDL,Data Analyst,"Tableau, Power BI, SQL, Python",26843,5,híbrido
598,2024-02-14,CDMX,ML Engineer,"SQL, AWS, Python",44896,1,remoto
599,2024-03-04,MTY,Data Analyst,"Tableau, Python",43375,1,híbrido
600,2024-05-01,Querétaro,DevOps,"Docker, AWS",51066,2,remoto
601,2024-02-25,Querétaro,Data Analyst,"SQL, Tableau",24765,1,remoto
602,2024-01-12,GDL,Data Analyst,"SQL, Power BI",18031,2,presencial
603,2024-01-15,CDMX,Data Analyst,"SQL, Python, Power BI, Tableau",27392,1,híbrido
604,2024-06-03,GDL,Frontend,"Docker, JavaScript",46107,4,presencial
605,2024-05-19,CDMX,DevOps,"Python, AWS",31437,4,híbrido
606,2024-01-18,GDL,ML Engineer,"Pandas, Python",59140,3,presencial
607,2024-04-13,GDL,Backend,"AWS, Python, Java, Docker",38254,3,remoto
608,2024-06-04,GDL,ML Engineer,"Pandas, SQL",54464,5,híbrido
609,2024-04-15,CDMX,Backend,"Docker, AWS, Python, Java",42373,3,híbrido
610,2024-01-14,GDL,Data Analyst,"Tableau, Power BI",29237,5,presencial
611,2024-03-21,CDMX,Frontend,"Docker, JavaScript",46688,2,presencial
612,2024-06-16,GDL,Backend,"AWS, Python, Java",65392,1,remoto
613,2024-06-12,GDL,Data Analyst,"Python, Tableau, Power BI",38943,1,remoto
614,2024-04-10,GDL,ML Engineer,"AWS, Python",68186,1,híbrido
615,2024-03-17,Querétaro,DevOps,"AWS, Docker, Python",40606,2,remoto
616,2024-06-11,MTY,ML Engineer,"SQL, Python, AWS",55736,1,híbrido
617,2024-05-10,GDL,Data Engineer,"Python, Airflow, AWS",46779,2,remoto
618,2024-05-02,Puebla,Frontend,"JavaScript, Docker",27727,2,remoto
619,2024-03-24,GDL,Frontend,"Docker, JavaScript",42826,3,híbrido
620,2024-04-15,CDMX,Frontend,"Docker, JavaScript",36104,2,híbrido
621,2024-06-20,MTY,Backend,"Python, Docker, AWS",46815,1,remoto
622,2024-05-22,GDL,ML Engineer,"AWS, Pandas, SQL",48147,3,presencial
623,2024-01-08,CDMX,Frontend,"JavaScript, Docker",47740,2,remoto
624,2024-04-23,CDMX,Data Engineer,"SQL, Python",48793,3,presencial
625,2024-04-02,GDL,ML Engineer,"SQL, Python",44296,3,presencial
626,2024-05-20,MTY,DevOps,"Python, AWS",63432,4,remoto
627,2024-01-13,CDMX,Data Analyst,"Python, Tableau, Power BI",28799,1,híbrido
628,2024-06-05,MTY,ML Engineer,"SQL, AWS",57635,1,remoto
629,2024-02-07,MTY,Frontend,"JavaScript, Docker",42288,2,remoto
630,2024-01-08,GDL,Frontend,"JavaScript, Docker",37827,2,híbrido
631,2024-04-05,MTY,ML Engineer,"Python, SQL",62705,2,híbrido
632,2024-05-19,MTY,ML Engineer,"AWS, Pandas, Python, SQL",55311,2,híbrido
633,2024-06-21,GDL,Data Analyst,"Tableau, Python",44289,1,presencial
634,2024-05-02,CDMX,ML Engineer,"SQL, AWS, Pandas, Python",34041,3,remoto
635,2024-04-27,CDMX,Data Engineer,"Python, AWS, Airflow",45405,2,presencial
636,2024-03-05,GDL,Backend,"Docker, Python, AWS",33732,1,remoto
637,2024-05-14,Querétaro,ML Engineer,"AWS, Python",47660,2,remoto
638,2024-06-23,Querétaro,Data Engineer,"Python, AWS, Airflow, SQL",55908,2,híbrido
639,2024-04-18,CDMX,Backend,"AWS, Python",41050,3,híbrido
640,2024-04-23,MTY,Data Analyst,"Tableau, SQL, Power BI, Python",39312,1,presencial
641,2024-01-03,CDMX,Frontend,"Docker, JavaScript",34770,2,remoto
642,2024-02-14,CDMX,Backend,"Python, Docker, Java, AWS",42416,1,remoto
643,2024-06-03,CDMX,Data Analyst,"Tableau, Power BI",56387,4,remoto
644,2024-04-12,CDMX,Data Engineer,"AWS, Airflow, Python, SQL",42693,5,híbrido
645,2024-01-13,MTY,Frontend,"Docker, JavaScript",44804,5,remoto
646,2024-01-22,CDMX,Data Engineer,"SQL, AWS, Airflow, Python",33180,1,híbrido
647,2024-01-17,MTY,DevOps,"AWS, Python",59500,2,presencial
648,2024-06-10,MTY,Data Engineer,"Python, AWS, Airflow",35325,5,remoto
649,2024-02-23,CDMX,DevOps,"Docker, AWS, Python",40057,2,remoto
650,2024-05-24,GDL,ML Engineer,"Pandas, Python, AWS",42218,1,presencial
651,2024-02-26,GDL,DevOps,"Docker, Python, AWS",47827,2,híbrido
652,2024-04-18,CDMX,Data Engineer,"Airflow, SQL, Python",47474,5,remoto
653,2024-06-22,Querétaro,Data Analyst,"SQL, Power BI",15000,2,presencial
654,2024-05-09,Puebla,Frontend,"JavaScript, Docker",45424,1,remoto
655,2024-01-02,CDMX,DevOps,"Python, AWS, Docker",50854,2,presencial
656,2024-03-09,CDMX,Data Analyst,"SQL, Tableau, Power BI",40199,3,remoto
